t,x,y,z,w
76.350000,3.130237,-4.892816,1.001735,0.893620
76.500000,2.840718,-5.054439,0.253209,1.342923
76.650000,2.263826,-4.994635,-0.504327,1.731325
76.800000,1.041666,-4.411884,-1.218929,1.988474
76.950000,-0.904365,-2.937454,-1.781180,2.004712
77.100000,-2.982317,-0.785961,-2.063159,1.708045
77.250000,-4.378236,1.197216,-2.023907,1.143724
77.400000,-4.910358,2.425410,-1.741496,0.437830
77.550000,-4.947576,2.997574,-1.328594,-0.305167
77.700000,-4.774720,3.280067,-0.855961,-1.036608
77.850000,-4.276455,3.484495,-0.347695,-1.721597
78.000000,-3.013843,3.521834,0.181571,-2.280264
78.150000,-0.708195,3.099074,0.685340,-2.570231
78.300000,2.098778,2.112995,1.081440,-2.463879
78.450000,4.305971,0.933611,1.308320,-1.969364
78.600000,5.408751,0.027175,1.374874,-1.227274
78.750000,5.736505,-0.498369,1.335319,-0.384858
78.900000,5.726380,-0.832472,1.234570,0.477707
79.050000,5.412736,-1.218988,1.082406,1.318531
79.200000,4.392241,-1.787044,0.858888,2.065654
79.350000,2.249643,-2.421849,0.541914,2.577105
79.500000,-0.673696,-2.800576,0.144894,2.697307
79.650000,-3.254816,-2.742405,-0.275842,2.390185
79.800000,-4.748352,-2.420021,-0.664312,1.775052
79.950000,-5.334373,-2.085330,-1.001314,1.010464
80.100000,-5.496454,-1.784360,-1.291683,0.194960
80.250000,-5.417057,-1.332539,-1.528915,-0.627257
80.400000,-4.830598,-0.437681,-1.668365,-1.404874
80.550000,-3.298649,1.018239,-1.630030,-2.027193
80.700000,-0.895520,2.652656,-1.351794,-2.347262
80.850000,1.503078,3.802718,-0.857956,-2.293839
81.000000,3.086000,4.230651,-0.247301,-1.936742
81.150000,3.827051,4.213146,0.389246,-1.409690
81.300000,4.130103,4.028092,1.008770,-0.809707
81.450000,4.272136,3.629949,1.587299,-0.177860
81.600000,4.182508,2.663276,2.068698,0.460895
81.750000,3.529061,0.793074,2.338566,1.048067
81.900000,2.155487,-1.701776,2.271780,1.481390
82.050000,0.495112,-3.873708,1.842459,1.678420
82.200000,-0.804329,-5.064295,1.158719,1.647427
82.350000,-1.534601,-5.437321,0.363684,1.465328
82.500000,-1.909869,-5.431061,-0.454308,1.204304
82.650000,-2.208376,-5.178716,-1.253999,0.895580
82.800000,-2.548927,-4.375330,-1.980223,0.538936
82.950000,-2.808536,-2.554902,-2.513513,0.134341
83.100000,-2.722469,0.214384,-2.695095,-0.286065
83.250000,-2.220461,2.968144,-2.447222,-0.660607
83.400000,-1.569882,4.747661,-1.852977,-0.944208
83.550000,-1.052676,5.499601,-1.073948,-1.138151
83.700000,-0.701286,5.699051,-0.229827,-1.268219
83.850000,-0.341836,5.639162,0.623702,-1.347897
84.000000,0.267417,5.156625,1.441129,-1.357627
84.150000,1.252568,3.785210,2.124838,-1.247454
84.300000,2.398676,1.371003,2.520878,-0.972160
84.450000,3.223375,-1.358294,2.517173,-0.543426
84.600000,3.484901,-3.376115,2.148152,-0.033642
84.750000,3.376278,-4.390767,1.554197,0.483547
84.900000,3.155528,-4.774838,0.861658,0.973942
85.050000,2.835873,-4.903294,0.133607,1.425478
85.200000,2.158238,-4.792480,-0.598036,1.806499
85.350000,0.786636,-4.108479,-1.275086,2.036604
85.500000,-1.243849,-2.561776,-1.785110,2.006520
85.650000,-3.249313,-0.487905,-2.014436,1.662547
85.800000,-4.496008,1.299638,-1.944687,1.069460
85.950000,-4.929861,2.358736,-1.660708,0.354329
86.100000,-4.934739,2.852816,-1.264784,-0.388629
86.250000,-4.738472,3.121089,-0.815436,-1.116661
86.400000,-4.173182,3.330490,-0.330660,-1.791875
86.550000,-2.799582,3.367981,0.175586,-2.326881
86.700000,-0.424289,2.955764,0.656685,-2.578163
86.850000,2.318955,2.029995,1.035080,-2.432297
87.000000,4.379687,0.954557,1.257137,-1.915623
87.150000,5.373372,0.139166,1.334188,-1.171633
87.300000,5.660592,-0.341052,1.315442,-0.338254
87.450000,5.638743,-0.669784,1.239100,0.511977
87.600000,5.303545,-1.077146,1.110030,1.338273
87.750000,4.249710,-1.684164,0.905038,2.066456
87.900000,2.108376,-2.370544,0.599728,2.555789
88.050000,-0.735264,-2.808622,0.205988,2.659874
88.200000,-3.199873,-2.809863,-0.220521,2.352407
88.350000,-4.615977,-2.533095,-0.622806,1.752104
88.500000,-5.177347,-2.222238,-0.978837,1.009740
88.650000,-5.340264,-1.927015,-1.290356,0.217887
88.800000,-5.271792,-1.469751,-1.548682,-0.581582
88.950000,-4.719713,-0.562097,-1.707833,-1.339532
89.100000,-3.271877,0.915379,-1.686680,-1.950862
89.250000,-0.992925,2.587430,-1.421276,-2.276114
89.400000,1.303775,3.791123,-0.933284,-2.245678
89.550000,2.847044,4.269210,-0.320390,-1.922217
89.700000,3.589822,4.281711,0.324474,-1.431156
89.850000,3.904481,4.112212,0.955524,-0.865907
90.000000,4.065581,3.736645,1.548131,-0.266681
90.150000,4.031689,2.820966,2.048964,0.344585
90.300000,3.502747,1.022593,2.347915,0.917634
90.450000,2.296873,-1.438197,2.319058,1.359630
90.600000,0.760186,-3.660484,1.926459,1.588254
90.750000,-0.503218,-4.943608,1.267745,1.600722
90.900000,-1.247335,-5.385310,0.485122,1.463008
91.050000,-1.638455,-5.415277,-0.328022,1.243731
91.200000,-1.942574,-5.208675,-1.128315,0.975250
91.350000,-2.304632,-4.516297,-1.866335,0.657341
91.500000,-2.649372,-2.880778,-2.434190,0.284013
91.650000,-2.724949,-0.264402,-2.677621,-0.124037
91.800000,-2.389214,2.497850,-2.503176,-0.512099
91.950000,-1.827736,4.410561,-1.970104,-0.828894
92.100000,-1.325613,5.287785,-1.231485,-1.063264
92.250000,-0.969761,5.553907,-0.413504,-1.233844
92.400000,-0.629268,5.549416,0.422050,-1.354790
92.550000,-0.069335,5.199285,1.234523,-1.411126
92.700000,0.882461,4.085310,1.942721,-1.354707
92.850000,2.096036,1.946764,2.405725,-1.131509
93.000000,3.103051,-0.694412,2.498200,-0.735330
93.150000,3.550633,-2.834891,2.221218,-0.228775
93.300000,3.541061,-4.014785,1.695479,0.306927
93.450000,3.354229,-4.496490,1.051012,0.824969
93.600000,3.079878,-4.677229,0.360705,1.309098
93.750000,2.524035,-4.668938,-0.343445,1.734751
93.900000,1.341788,-4.226998,-1.018312,2.033760
94.050000,-0.575032,-3.014379,-1.571338,2.097765
94.200000,-2.700058,-1.150999,-1.887340,1.848187
94.350000,-4.223362,0.666623,-1.917390,1.317165
94.500000,-4.881756,1.870418,-1.717698,0.624438
94.650000,-4.991850,2.472921,-1.385908,-0.120423
94.800000,-4.866553,2.781767,-0.989864,-0.861999
94.950000,-4.465019,3.025395,-0.553935,-1.566941
95.100000,-3.409525,3.191985,-0.085470,-2.168099
95.250000,-1.363112,3.049513,0.388178,-2.537452
95.400000,1.338562,2.412738,0.803531,-2.540476
95.550000,3.692230,1.467489,1.095341,-2.151477
95.700000,5.030688,0.619891,1.248217,-1.483383
95.850000,5.517221,0.068920,1.295980,-0.684377
96.000000,5.594384,-0.279567,1.278758,0.152167
96.150000,5.420433,-0.642998,1.210948,0.982108
96.300000,4.728802,-1.203510,1.075238,1.752377
96.450000,3.077466,-1.960675,0.838881,2.350783
96.600000,0.494688,-2.645417,0.489795,2.625211
96.750000,-2.157756,-2.937734,0.065028,2.492981
96.900000,-3.965047,-2.827139,-0.370988,2.019564
97.050000,-4.809172,-2.554445,-0.775014,1.351229
97.200000,-5.101956,-2.278602,-1.137314,0.603549
97.350000,-5.156074,-1.926179,-1.454783,-0.168293
97.500000,-4.903408,-1.239132,-1.697943,-0.928429
97.650000,-3.969355,0.027459,-1.795917,-1.604454
97.800000,-2.132667,1.747290,-1.664541,-2.071352
97.950000,0.137729,3.307423,-1.278227,-2.219695
98.100000,1.984984,4.177865,-0.706774,-2.050161
98.250000,3.030295,4.406743,-0.056884,-1.663985
98.400000,3.496411,4.327241,0.600293,-1.169418
98.550000,3.726889,4.089018,1.233805,-0.626079
98.700000,3.846123,3.503481,1.809628,-0.056202
98.850000,3.683363,2.180379,2.246631,0.513902
99.000000,2.952596,-0.014776,2.416949,1.019390
99.150000,1.678775,-2.489490,2.225157,1.370576
99.300000,0.343259,-4.319550,1.701456,1.518737
99.450000,-0.606560,-5.182510,0.977539,1.492521
99.600000,-1.133031,-5.408243,0.177972,1.357633
99.750000,-1.457001,-5.351254,-0.631565,1.162280
99.900000,-1.798791,-5.001408,-1.413236,0.919051
100.050000,-2.229174,-3.984045,-2.097989,0.617429
100.200000,-2.600307,-1.943785,-2.554523,0.252613
100.350000,-2.654151,0.801186,-2.642041,-0.146626
100.500000,-2.331354,3.244943,-2.327305,-0.524084
100.650000,-1.857514,4.692046,-1.718096,-0.838123
100.800000,-1.456017,5.273234,-0.962452,-1.084924
100.950000,-1.140630,5.427518,-0.156598,-1.279190
101.100000,-0.741062,5.346012,0.654789,-1.422676
101.250000,-0.019101,4.813236,1.424765,-1.484628
101.400000,1.128383,3.413996,2.053815,-1.405496
101.550000,2.431799,1.120812,2.400850,-1.136548
101.700000,3.373645,-1.326325,2.379756,-0.693499
101.850000,3.720625,-3.072029,2.037357,-0.154413
102.000000,3.672342,-3.947623,1.501260,0.403031
102.150000,3.481595,-4.300543,0.878453,0.940511
102.300000,3.158104,-4.444592,0.220724,1.441100
102.450000,2.443032,-4.383492,-0.445262,1.868020
102.600000,1.010748,-3.828331,-1.069302,2.136428
102.750000,-1.084168,-2.533424,-1.554835,2.135062
102.900000,-3.155875,-0.772786,-1.803680,1.810149
103.050000,-4.479451,0.781006,-1.795988,1.225368
103.200000,-4.984857,1.741986,-1.598717,0.507088
103.350000,-5.037667,2.222633,-1.296945,-0.248040
103.500000,-4.877066,2.509181,-0.941024,-0.994162
103.650000,-4.372581,2.775179,-0.544544,-1.694166
103.800000,-3.118931,2.969450,-0.111468,-2.267362
103.950000,-0.891184,2.859723,0.330998,-2.577959
104.100000,1.791444,2.303460,0.723089,-2.508494
104.250000,3.933779,1.501276,1.008782,-2.066244
104.400000,5.064079,0.799109,1.178158,-1.378757
104.550000,5.451242,0.336361,1.260343,-0.583569
104.700000,5.497835,0.007539,1.285529,0.240424
104.850000,5.282439,-0.395877,1.258456,1.053312
105.000000,4.494717,-1.045313,1.153607,1.796272
105.150000,2.742309,-1.914986,0.932536,2.351228
105.300000,0.184018,-2.698685,0.582497,2.574982
105.450000,-2.285333,-3.064699,0.143926,2.408629
105.600000,-3.888371,-3.013353,-0.315752,1.932227
105.750000,-4.618804,-2.784398,-0.751273,1.285269
105.900000,-4.879527,-2.525264,-1.149744,0.569251
106.050000,-4.929845,-2.149493,-1.503034,-0.168876
106.200000,-4.669634,-1.388794,-1.774764,-0.894580
106.350000,-3.741745,-0.012000,-1.887066,-1.535496
106.500000,-1.984930,1.803190,-1.753862,-1.973022
106.650000,0.115836,3.406725,-1.355266,-2.111247
106.800000,1.787431,4.290749,-0.767770,-1.958850
106.950000,2.729634,4.533211,-0.099980,-1.611149
107.100000,3.163952,4.467231,0.577265,-1.164759
107.250000,3.400888,4.229719,1.232066,-0.671122
107.400000,3.551317,3.623041,1.827684,-0.148143
107.550000,3.460974,2.262664,2.279882,0.382509
107.700000,2.868203,0.039717,2.460145,0.864192
107.850000,1.780764,-2.437241,2.276101,1.216561
108.000000,0.609987,-4.264470,1.760573,1.393186
108.150000,-0.247224,-5.138910,1.044230,1.414923
108.300000,-0.742992,-5.383918,0.249765,1.336818
108.450000,-1.067459,-5.345572,-0.557534,1.200191
108.600000,-1.431398,-5.020936,-1.340064,1.014060
108.750000,-1.925941,-4.055089,-2.031182,0.763436
108.900000,-2.431836,-2.101730,-2.504588,0.434890
109.050000,-2.679244,0.555430,-2.622802,0.046697
109.200000,-2.539305,2.964712,-2.348381,-0.348968
109.350000,-2.177345,4.433473,-1.780042,-0.703655
109.500000,-1.819797,5.052338,-1.060312,-1.002381
109.650000,-1.517535,5.238277,-0.285152,-1.252368
109.800000,-1.126896,5.200241,0.500736,-1.453058
109.950000,-0.405991,4.767268,1.255388,-1.573229
110.100000,0.785535,3.550839,1.890423,-1.549687
110.250000,2.218322,1.465438,2.274103,-1.323525
110.400000,3.350288,-0.863744,2.315243,-0.898403
110.550000,3.861940,-2.611468,2.043244,-0.349576
110.700000,3.903671,-3.539072,1.572430,0.236777
110.850000,3.751306,-3.935095,1.007419,0.812187
111.000000,3.465636,-4.116864,0.401844,1.355793
111.150000,2.825122,-4.141710,-0.220425,1.833932
111.300000,1.490037,-3.781269,-0.821366,2.167119
111.450000,-0.575562,-2.769281,-1.320778,2.241441
111.600000,-2.767605,-1.243181,-1.624276,1.985591
111.750000,-4.299544,0.227495,-1.695330,1.443529
111.900000,-4.971874,1.213719,-1.579909,0.738583
112.050000,-5.110494,1.737212,-1.353963,-0.021890
112.200000,-5.008568,2.046472,-1.068927,-0.783188
112.350000,-4.618012,2.342307,-0.740073,-1.510368
112.500000,-3.577658,2.644378,-0.365248,-2.135375
112.650000,-1.579941,2.771848,0.044814,-2.533091
112.800000,1.046220,2.517064,0.446615,-2.574331
112.950000,3.359488,1.932244,0.782536,-2.233051
113.100000,4.722901,1.305190,1.023773,-1.613659
113.250000,5.262988,0.838986,1.182021,-0.856839
113.400000,5.390755,0.507392,1.282050,-0.054572
113.550000,5.284629,0.133960,1.331845,0.749399
113.700000,4.740047,-0.483839,1.309312,1.508984
113.850000,3.356643,-1.413195,1.169782,2.127930
114.000000,1.081518,-2.422385,0.880001,2.468063
114.150000,-1.397543,-3.102585,0.459165,2.439445
114.300000,-3.217588,-3.287597,-0.025754,2.080933
114.450000,-4.153560,-3.160595,-0.511523,1.517983
114.600000,-4.525191,-2.939003,-0.969426,0.862360
114.750000,-4.656843,-2.631784,-1.389082,0.171626
114.900000,-4.576814,-2.021455,-1.743515,-0.524697
115.050000,-4.011566,-0.819129,-1.964548,-1.176906
115.200000,-2.685735,0.982386,-1.956710,-1.688267
115.350000,-0.811239,2.847425,-1.664518,-1.952606
115.500000,0.927143,4.107652,-1.132244,-1.937097
115.650000,2.050284,4.615263,-0.469802,-1.704842
115.800000,2.612694,4.670012,0.230127,-1.349582
115.950000,2.905528,4.524029,0.921697,-0.933883
116.100000,3.126501,4.116047,1.574481,-0.480854
116.250000,3.245350,3.105181,2.125640,-0.000495
116.400000,3.038099,1.203869,2.458969,0.476324
116.550000,2.344411,-1.288539,2.453821,0.885455
116.700000,1.357324,-3.488862,2.085227,1.163728
116.850000,0.473571,-4.779240,1.452370,1.297310
117.000000,-0.106930,-5.269976,0.691000,1.320750
117.150000,-0.466080,-5.356234,-0.109143,1.276012
117.300000,-0.804349,-5.210611,-0.904927,1.181563
117.450000,-1.289602,-4.630739,-1.650668,1.026687
117.600000,-1.934698,-3.214901,-2.250820,0.785691
117.750000,-2.524814,-0.888078,-2.566219,0.448242
117.900000,-2.777271,1.677972,-2.502354,0.045205
118.050000,-2.654055,3.585046,-2.094857,-0.365738
118.200000,-2.362985,4.563931,-1.472885,-0.742519
118.350000,-2.074852,4.931325,-0.755540,-1.074858
118.500000,-1.763201,5.027264,-0.006255,-1.363805
118.650000,-1.227040,4.883286,0.741216,-1.592269
118.800000,-0.225906,4.209283,1.431918,-1.707517
118.950000,1.247497,2.701743,1.960269,-1.634322
119.100000,2.760688,0.572258,2.208388,-1.329505
119.250000,3.760720,-1.422277,2.137055,-0.831402
119.400000,4.121198,-2.714830,1.816360,-0.233314
119.550000,4.101973,-3.343145,1.355319,0.386269
119.700000,3.925136,-3.629879,0.829799,0.989805
119.850000,3.538803,-3.788973,0.272040,1.553516
120.000000,2.640597,-3.770111,-0.298468,2.025238
120.150000,0.949807,-3.315908,-0.836846,2.303876
120.300000,-1.320251,-2.271645,-1.262127,2.278053
120.450000,-3.387741,-0.914779,-1.501039,1.916088
120.600000,-4.629774,0.246221,-1.545669,1.302710
120.750000,-5.096172,0.970851,-1.448703,0.565618
120.900000,-5.156204,1.370938,-1.270246,-0.206471
121.050000,-4.997855,1.673789,-1.041787,-0.970920
121.200000,-4.453002,2.030660,-0.764776,-1.686597
121.350000,-3.131590,2.417862,-0.430352,-2.266682
121.500000,-0.891400,2.632003,-0.047767,-2.576942
121.650000,1.692178,2.484382,0.340666,-2.513789
121.800000,3.701213,2.047289,0.682438,-2.096873
121.950000,4.764870,1.570344,0.952631,-1.450374
122.100000,5.155386,1.200955,1.158861,-0.700423
122.250000,5.235013,0.886582,1.315553,0.081488
122.400000,5.072409,0.441233,1.417948,0.858557
122.550000,4.393402,-0.334086,1.430517,1.577170
122.700000,2.852794,-1.456149,1.298779,2.131527
122.850000,0.580783,-2.603202,0.991019,2.393217
123.000000,-1.656154,-3.337219,0.538201,2.305435
123.150000,-3.166411,-3.546086,0.016273,1.932141
123.300000,-3.905308,-3.448032,-0.510417,1.393605
123.450000,-4.208802,-3.242100,-1.013018,0.781592
123.600000,-4.330767,-2.896874,-1.476207,0.139307
123.750000,-4.237843,-2.159805,-1.862036,-0.507374
123.900000,-3.653033,-0.757959,-2.089192,-1.107026
124.050000,-2.377622,1.209830,-2.058344,-1.566881
124.200000,-0.694884,3.106951,-1.727850,-1.797779
124.350000,0.779983,4.308071,-1.160701,-1.784750
124.500000,1.703693,4.768305,-0.472302,-1.590990
124.650000,2.177732,4.813806,0.249568,-1.295664
124.800000,2.461941,4.659268,0.962371,-0.946589
124.950000,2.719016,4.196432,1.632100,-0.557813
125.100000,2.910948,3.069031,2.187119,-0.133586
125.250000,2.830082,1.050321,2.505471,0.301807
125.400000,2.328029,-1.455663,2.474565,0.693477
125.550000,1.559975,-3.561177,2.087282,0.985950
125.700000,0.849637,-4.752461,1.451618,1.163959
125.850000,0.361548,-5.201584,0.698132,1.251782
126.000000,0.026898,-5.285876,-0.091362,1.279868
126.150000,-0.337600,-5.139789,-0.876724,1.257992
126.300000,-0.902973,-4.543242,-1.610747,1.167836
126.450000,-1.692183,-3.119268,-2.196707,0.974753
126.600000,-2.476509,-0.850337,-2.501023,0.659407
126.750000,-2.926943,1.583228,-2.440931,0.248369
126.900000,-2.956906,3.360410,-2.058040,-0.197351
127.050000,-2.755982,4.273821,-1.475586,-0.627124
127.200000,-2.506655,4.631862,-0.802960,-1.021863
127.350000,-2.198464,4.745318,-0.097493,-1.376235
127.500000,-1.630983,4.639343,0.610210,-1.668126
127.650000,-0.551364,4.047316,1.269738,-1.838701
127.800000,1.050684,2.694413,1.784514,-1.805151
127.950000,2.718364,0.771401,2.046911,-1.518271
128.100000,3.859220,-1.045877,2.019720,-1.015486
128.250000,4.319083,-2.246734,1.763514,-0.394529
128.400000,4.355724,-2.853628,1.374925,0.259419
128.550000,4.207640,-3.152477,0.922194,0.903400
128.700000,3.841261,-3.349803,0.433606,1.511019
128.850000,2.962263,-3.426487,-0.077230,2.029585
129.000000,1.279423,-3.165247,-0.577309,2.357367
129.150000,-1.022183,-2.394629,-1.000128,2.379278
129.300000,-3.174925,-1.293593,-1.277747,2.056160
129.450000,-4.524041,-0.283763,-1.392097,1.466567
129.600000,-5.074676,0.389594,-1.379432,0.738529
129.750000,-5.186630,0.785820,-1.288756,-0.034554
129.900000,-5.074597,1.101034,-1.147319,-0.806882
130.050000,-4.611217,1.501846,-0.953573,-1.539549
130.200000,-3.427949,2.016089,-0.690269,-2.153173
130.350000,-1.337505,2.474527,-0.350872,-2.519650
130.500000,1.183240,2.631586,0.036938,-2.529739
130.650000,3.248642,2.438874,0.420621,-2.186088
130.800000,4.415341,2.086962,0.760414,-1.599706
130.950000,4.885902,1.758413,1.047871,-0.895688
131.100000,5.021707,1.460002,1.289416,-0.149906
131.250000,4.944542,1.034312,1.479273,0.600803
131.400000,4.446866,0.260119,1.581479,1.312441
131.550000,3.188738,-0.948292,1.533933,1.895357
131.700000,1.178922,-2.318982,1.287089,2.228595
131.850000,-0.959468,-3.348666,0.854618,2.240375
132.000000,-2.523468,-3.792658,0.311844,1.968742
132.150000,-3.354421,-3.815917,-0.262275,1.519555
132.300000,-3.722576,-3.663442,-0.824473,0.984906
132.450000,-3.902469,-3.376324,-1.354806,0.411498
132.600000,-3.938097,-2.745032,-1.819917,-0.179187
132.750000,-3.625468,-1.463735,-2.144401,-0.752492
132.900000,-2.726345,0.494126,-2.222459,-1.236250
133.050000,-1.346672,2.583951,-1.987150,-1.544434
133.200000,0.021748,4.083814,-1.476029,-1.639655
133.350000,0.978136,4.779170,-0.802055,-1.558114
133.500000,1.509396,4.947433,-0.068146,-1.367099
133.650000,1.826129,4.872377,0.670597,-1.115540
133.800000,2.122081,4.547135,1.381400,-0.819738
133.950000,2.445127,3.670784,2.006673,-0.476913
134.100000,2.658184,1.929892,2.437198,-0.091264
134.250000,2.551564,-0.490610,2.548314,0.304259
134.400000,2.099660,-2.792126,2.293831,0.656156
134.550000,1.526225,-4.284297,1.750607,0.927599
134.700000,1.053537,-4.950161,1.049424,1.118910
134.850000,0.713509,-5.149579,0.288168,1.250166
135.000000,0.375175,-5.120309,-0.484700,1.332814
135.150000,-0.153776,-4.769741,-1.232154,1.352651
135.300000,-0.993943,-3.755113,-1.881547,1.270003
135.450000,-2.023081,-1.875499,-2.312811,1.043573
135.600000,-2.870523,0.460455,-2.418421,0.671389
135.750000,-3.254584,2.437783,-2.191240,0.205676
135.900000,-3.242061,3.613189,-1.726751,-0.285065
136.050000,-3.060897,4.138952,-1.139179,-0.758676
136.200000,-2.812603,4.349060,-0.500119,-1.200157
136.350000,-2.378412,4.394483,0.157953,-1.593100
136.500000,-1.491835,4.138002,0.803350,-1.890279
136.650000,0.017051,3.286445,1.368658,-2.007531
136.800000,1.883214,1.777278,1.754203,-1.864810
136.950000,3.459469,0.054227,1.889246,-1.455801
137.100000,4.322409,-1.296044,1.788386,-0.862477
137.250000,4.582149,-2.078376,1.528447,-0.188986
137.400000,4.543652,-2.474562,1.183659,0.497744
137.550000,4.324487,-2.729931,0.792530,1.165485
137.700000,3.744309,-2.947361,0.365975,1.776972
137.850000,2.460389,-3.025850,-0.085120,2.252279
138.000000,0.371831,-2.749845,-0.523687,2.471947
138.150000,-1.996923,-2.056321,-0.888081,2.346966
138.300000,-3.829173,-1.193085,-1.131197,1.898599
138.450000,-4.788980,-0.478266,-1.253082,1.241538
138.600000,-5.118433,-0.013066,-1.286942,0.492867
138.750000,-5.147843,0.312838,-1.263681,-0.279676
138.900000,-4.940775,0.682429,-1.190482,-1.040154
139.050000,-4.242345,1.231263,-1.049253,-1.737102
139.200000,-2.713463,1.931246,-0.812507,-2.269490
139.350000,-0.430073,2.541953,-0.473620,-2.510216
139.500000,1.896422,2.802616,-0.067504,-2.394004
139.650000,3.530067,2.707012,0.349043,-1.975200
139.800000,4.346392,2.454180,0.736698,-1.375403
139.950000,4.659284,2.188228,1.084719,-0.695759
140.100000,4.744792,1.868966,1.390487,0.011728
140.250000,4.597286,1.298813,1.632489,0.716494
140.400000,3.945380,0.258847,1.755430,1.365312
140.550000,2.541424,-1.228387,1.685703,1.860596
140.700000,0.604549,-2.730265,1.384486,2.098498
140.850000,-1.199070,-3.728332,0.891397,2.047154
141.000000,-2.385716,-4.109190,0.296819,1.769141
141.150000,-2.985962,-4.114125,-0.322861,1.360269
141.300000,-3.278022,-3.954735,-0.929582,0.888133
141.450000,-3.458776,-3.594645,-1.499416,0.381797
141.600000,-3.504669,-2.763429,-1.983880,-0.143232
141.750000,-3.202201,-1.191024,-2.289428,-0.652010
141.900000,-2.385231,0.970001,-2.308783,-1.076934
142.050000,-1.231354,3.026709,-2.001661,-1.349245
142.200000,-0.165788,4.350196,-1.436951,-1.450009
142.350000,0.551844,4.907811,-0.734584,-1.416069
142.500000,0.969261,5.026329,0.014024,-1.299125
142.650000,1.277045,4.926157,0.762955,-1.130347
142.800000,1.637833,4.516822,1.476624,-0.912804
142.950000,2.083092,3.464079,2.084967,-0.634040
143.100000,2.464831,1.545165,2.469948,-0.290469
143.250000,2.560889,-0.879949,2.520058,0.091027
143.400000,2.322314,-2.984334,2.220387,0.460535
143.550000,1.929687,-4.249416,1.666278,0.779718
143.700000,1.570160,-4.790179,0.981241,1.041033
143.850000,1.268525,-4.956080,0.247247,1.253600
144.000000,0.893237,-4.915438,-0.495884,1.417700
144.150000,0.242689,-4.523633,-1.209984,1.507170
144.300000,-0.796673,-3.452232,-1.817899,1.469687
144.450000,-2.046167,-1.599796,-2.203981,1.255972
144.600000,-3.066208,0.549892,-2.280466,0.866460
144.750000,-3.561583,2.268151,-2.059549,0.362355
144.900000,-3.621238,3.255857,-1.636114,-0.180262
145.050000,-3.483058,3.706296,-1.109058,-0.714379
145.200000,-3.239675,3.912779,-0.535744,-1.220146
145.350000,-2.750895,3.984669,0.058641,-1.673924
145.500000,-1.734435,3.779533,0.645986,-2.018072
145.650000,-0.051103,3.040749,1.164938,-2.158643
145.800000,1.953891,1.744550,1.528458,-2.014750
145.950000,3.591993,0.293885,1.679066,-1.589625
146.100000,4.476809,-0.832280,1.632260,-0.974603
146.250000,4.757576,-1.496682,1.452110,-0.276435
146.400000,4.740401,-1.861804,1.197758,0.438308
146.550000,4.525760,-2.140147,0.897381,1.136232
146.700000,3.917732,-2.431813,0.554451,1.776255
146.850000,2.579164,-2.660968,0.170452,2.273600
147.000000,0.449897,-2.628316,-0.230685,2.507512
147.150000,-1.910423,-2.230018,-0.599018,2.394279
147.300000,-3.710354,-1.623386,-0.888588,1.961361
147.450000,-4.658105,-1.065604,-1.088200,1.323420
147.600000,-5.002028,-0.666193,-1.216040,0.593530
147.750000,-5.057579,-0.349850,-1.292009,-0.163454
147.900000,-4.883055,0.053498,-1.316272,-0.912729
148.050000,-4.236561,0.700428,-1.262998,-1.604555
148.200000,-2.801618,1.592046,-1.092650,-2.142537
148.350000,-0.654533,2.474826,-0.784747,-2.406451
148.500000,1.542182,3.012829,-0.367238,-2.334210
148.650000,3.106565,3.120217,0.097382,-1.974667
148.800000,3.914861,2.976301,0.556288,-1.439580
148.950000,4.250254,2.755438,0.986582,-0.823191
149.100000,4.375992,2.450459,1.378778,-0.174305
149.250000,4.308914,1.870450,1.707649,0.480453
149.400000,3.819356,0.773226,1.912828,1.097034
149.550000,2.669411,-0.850276,1.911065,1.591701
149.700000,1.005710,-2.562134,1.651342,1.869913
149.850000,-0.611219,-3.780681,1.166448,1.894355
150.000000,-1.727981,-4.324103,0.550784,1.711052
150.150000,-2.328303,-4.419120,-0.108705,1.401341
150.300000,-2.644509,-4.308652,-0.765118,1.026214
150.450000,-2.874432,-3.996010,-1.391443,0.611720
150.600000,-3.042317,-3.230959,-1.940892,0.166448
150.750000,-2.988996,-1.720797,-2.321674,-0.290057
150.900000,-2.527489,0.448267,-2.421201,-0.709128
151.050000,-1.709396,2.623103,-2.184662,-1.029309
151.200000,-0.845576,4.119953,-1.667486,-1.218944
151.350000,-0.197783,4.820182,-0.988164,-1.293495
151.500000,0.212941,5.024972,-0.245612,-1.289879
151.650000,0.529490,4.991516,0.508028,-1.233995
151.800000,0.922747,4.690074,1.238770,-1.126712
151.950000,1.483615,3.826029,1.886351,-0.948001
152.100000,2.125662,2.132514,2.342913,-0.676629
152.250000,2.596217,-0.163314,2.492917,-0.318429
152.400000,2.706416,-2.311298,2.299421,0.083987
152.550000,2.525113,-3.716295,1.836092,0.478655
152.700000,2.249683,-4.382150,1.220988,0.836795
152.850000,1.978352,-4.629254,0.541697,1.153803
153.000000,1.635185,-4.676161,-0.158430,1.426626
153.150000,1.019134,-4.462872,-0.848482,1.630230
153.300000,-0.050190,-3.708154,-1.469621,1.708397
153.450000,-1.487733,-2.223497,-1.922383,1.594788
153.600000,-2.849923,-0.302702,-2.112422,1.264430
153.750000,-3.695001,1.402543,-2.022692,0.765377
153.900000,-3.981363,2.489916,-1.722077,0.183811
